fips,mean_mob_19,mean_mob_20,phi
6019,0.8300299598365701,0.5881346921308959,1.4112922956971867
6021,0.9133704905197835,0.7040709259455349,1.2972705687188673
6023,0.8212353338232453,0.5919123176283506,1.387427342471494
6025,0.8367857969077748,0.5878504213909714,1.4234672060415854
6027,0.9333793409410199,0.7935203213960023,1.1762513394729077
6029,0.8563510804711768,0.608779608549233,1.4066684699113445
6031,0.8388036736959064,0.6505360273152059,1.2894038738449127
6033,0.8618888561417297,0.666054294789927,1.294021918158442
6035,0.8346489340152935,0.6986820782903732,1.1946047565118914
6037,0.819672013837016,0.4481674276440716,1.8289415144377434
6039,0.8248241260902773,0.6365658046990902,1.2957405503114927
6041,0.7809065639485969,0.47443417080453326,1.6459745355701416
6043,0.7465891797593734,0.5499520125562726,1.357553318677928
6045,0.7963492175519867,0.6339952648902519,1.256080702258619
6047,0.8084002766018065,0.5725230752050533,1.4119959729348412
6049,0.8485872882247711,0.7589840050510365,1.118056879430166
6051,0.6734301994301994,0.48358404558404555,1.3925815079711086
6053,0.7909752362566986,0.48280699176211844,1.638284552114391
6055,0.7941132700357436,0.5274232433295362,1.505647087190616
6057,0.8165002615058363,0.6243035620290162,1.3078577653027827
6059,0.8409997751642952,0.5308760655904651,1.584173462838066
6061,0.8633017507125712,0.6522660442844748,1.3235423770366572
6063,0.8516583054626533,0.823078189926016,1.0347234514125643
6065,0.8537465767242851,0.5794434703124985,1.473390624738342
6067,0.8227338500221997,0.5726352831003031,1.436750186904025
6069,0.9168509470189278,0.6099824070341726,1.503077689530091
6071,0.8305775583447121,0.5548408727361445,1.496965344764164
6073,0.8546812831438733,0.5626158808273862,1.5191204377078265
6075,0.7383298599615702,0.350304408028409,2.107680757193592
6077,0.8186891817644674,0.5862852751931141,1.3964007223186743
6079,0.8963846001887269,0.6449495570994446,1.3898522610358404
6081,0.8172935924295345,0.46417011925061824,1.7607630446979616
6083,0.8350208874382139,0.5324911107885291,1.5681405201331708
6085,0.8202639562670762,0.46327479720745657,1.7705775518363849
6087,0.8314673861639478,0.4964404873455505,1.6748581297423466
6089,0.8748237088166303,0.742658907374692,1.1779616458235753
6091,0.8425030851501439,0.7897470176881941,1.0668012240380234
6093,0.8899001177784236,0.8053662384543275,1.104963276690534
6095,0.8281420078098773,0.5625837346379183,1.4720333291236614
6097,0.802958094302597,0.5448080006363611,1.4738368257527505
6099,0.8369094431192237,0.6124074351646168,1.3665892918074387
6101,0.7956893502577224,0.6298820003936467,1.263235573901864
6103,0.8889265282927625,0.7541623248386926,1.1786938952206272
6105,0.9032320279351158,0.8524676695698074,1.0595498928316265
6107,0.8517559108784714,0.6259886932651527,1.3606570215121911
6109,0.8054764664891406,0.6922850569360438,1.1635040485404466
6111,0.8456194868035707,0.5620658605608438,1.5044846985721383
6113,0.8551172927759002,0.5444292043222473,1.5706675651987192
6115,0.8756829426888696,0.694362125923047,1.2611329304932706
8001,0.8456329089326718,0.6612946623772964,1.278753567876528
8003,0.8011518810025295,0.7108405808785738,1.127048599296813
8005,0.8261293477047301,0.6205473844151878,1.3312913219081337
8007,0.7180109778214266,0.6484506329418995,1.1072716122797888
8009,0.6168567222551798,0.6418605673104387,0.9610447403553214
8011,0.8704048886412115,0.7972290013259287,1.0917877889459349
8013,0.8242486127362899,0.5871698760040561,1.4037651562536837
8014,0.8301769726017996,0.6475878417355594,1.2819526851784224
8015,0.7170921094169708,0.6925403058313995,1.0354518045792247
8017,0.5995485995485995,0.5600325600325601,1.0705602536997885
8019,0.7525498850233662,0.600697277650026,1.2527938997283279
8021,0.8131812022544727,0.7944462991693014,1.023582340436051
8023,0.8478279065874278,0.815602243240981,1.0395114942528736
8025,0.8737844095703627,0.7745819397993311,1.1280722731499933
8027,0.7820256776034237,0.7754636233951497,1.0084621044885946
8029,0.858673903999683,0.8589631331840963,0.9996632810265778
8031,0.7498197649678189,0.49865179921579955,1.5036940930465235
8033,0.7650914108313212,0.749108888122341,1.0213353798925557
8035,0.8544981904436889,0.6707947625765541,1.2738593652125745
8037,0.5853876676059937,0.45928549626990156,1.2745616231303492
8039,0.8938228947912211,0.7831741882157326,1.141282371457586
8041,0.8137854004575489,0.6816564857097164,1.1938350437761398
8043,0.83882430048279355,0.8588581379486417,0.9766738689654866
8045,0.7905045633728633,0.645054357218688,1.225485192877884
8047,0.7972173690031576,0.6405661435876064,1.2445512098691287
8049,0.668118500860518,0.6545005931726662,1.0208065627898664
8051,0.6242704888877179,0.5735044198822243,1.0885190545103713
8053,0.314994056715911,0.5475462727118356,0.5752829896107924
8055,0.7528058608058608,0.684923076923077,1.0991100842852863
8057,0.6689697528020881,0.5964993090741594,1.1214929214929215
8059,0.8507030737483147,0.6311823948045918,1.3477927786811676
8061,0.6100667820925055,0.6408195234561794,0.9520102926986168
8063,0.6876218711448924,0.6265171713955987,1.0975307661770544
8065,0.651295756189693,0.5318831827934885,1.224509022392927
8067,0.8259484110428565,0.6483146552344233,1.273993121047376
8069,0.8447504284432602,0.6608861781125519,1.27820864835729
8071,0.7921048292868254,0.7496541293018788,1.056627047495195
8073,0.7032441056550257,0.6117709625952845,1.1495218777166039
8075,0.817895769488931,0.7877546309654336,1.0382620899182247
8077,0.8270537199468788,0.7429372639425719,1.1132214792375916
8079,0.25990392413750074,0.5443259092894129,0.4774785100286532
8081,0.8207041059686326,0.8193879216396498,1.0016063018433918
8083,0.7964331808048809,0.7605889944855098,1.0471268800617046
8085,0.831857423569944,0.7575141344469063,1.0981411246897972
8087,0.7749313795081301,0.8065726234454629,0.9607707439880988
8089,0.83032276562628,0.7686491357417875,1.0802363874708247
8091,0.6320467242254951,0.5258819392897605,1.2018795037515786
8093,0.8448303355019773,0.7483256792958286,1.1289607705256877
8095,0.7945211654920582,0.6961696244759343,1.1412752547055776
8097,0.5042260266897064,0.4156062470065644,1.213230143486612
8099,0.7895081109366824,0.7977997059629712,0.9896069214311372
8101,0.8423762473784413,0.6979043038718334,1.2070082426847153
8103,0.6854053224940563,0.6447069049262469,1.063127007415044
8105,0.8021069004524887,0.7702755781799899,1.0413245897626793
8107,0.7469677034894426,0.6000682957204696,1.2448044811176016
8109,0.8195417907832486,0.7733485193621867,1.0597315056077943
8111,0.510184519530314,0.5502036903906062,0.9272648083623695
8113,0.5424713171476245,0.43266805499864186,1.2537817638266069
8115,0.7356245736527427,0.6960595481722243,1.0568414377540138
8117,0.5759991123484436,0.4638624947043515,1.2417453855922622
8119,0.804784019158817,0.7770833259308477,1.035647005029721
8121,0.6686312811531726,0.7955341506129597,0.8404809279878075
8123,0.8539690459589645,0.722826774576167,1.1814297366885633
8125,0.6853660722286944,0.5967035921332902,1.1485871398535155
9001,0.8037908325281163,0.5900548693812675,1.3622306572454401
9003,0.7868497954412624,0.5972628234110541,1.3174263734472034
9005,0.8289187261443929,0.7406692928893147,1.1191482272888909
9007,0.8101885873858646,0.6541134647535412,1.238605579983176
9009,0.7857533160238704,0.6174878319901979,1.2725000806758304
9011,0.7687102763495359,0.6451720123542148,1.1914811269393621
9013,0.7720335000967412,0.6234601187529683,1.2383045472755279
9015,0.8491498601526131,0.7436915034111807,1.1418039015609478
10001,0.8212204996543893,0.7325291026189614,1.1210755951106046
10003,0.793810378493368,0.6155298704441073,1.289637459707082
10005,0.7675539809349984,0.7562965341860444,1.01488496408498
11001,0.49213324427812005,0.22129647068541977,2.2238639538797873
12001,0.8080064963761143,0.6884004795556609,1.1737448191460516
12003,0.8456154384561544,0.8869786098313246,0.9533662132133759
12005,0.7499431066038008,0.7655278905851847,0.9796417816084133
12007,0.8651484592407261,0.8765141264311527,0.9870331043759633
12009,0.7636298426157987,0.7051142285124694,1.082987424926562
12011,0.8028344327958205,0.5420362842650865,1.481145185482064
12013,0.7266276756820949,0.7642331937970688,0.9507931369375202
12015,0.7081651598320956,0.7149642333772137,0.9904903305260434
12017,0.7309243717169549,0.7801076424962992,0.936953225298549
12019,0.8702671826200034,0.8110377785303555,1.0730291555554596
12021,0.6374781273718185,0.5525463214566109,1.1537098386454048
12023,0.7783310197339041,0.7950840950960317,0.9789291781014633
12027,0.6307041279270849,0.6419454652726274,0.9824886412418717
12029,0.694366321655637,0.7382733506272061,0.940527409076506
12031,0.8104217956798669,0.6696155312655068,1.2102792689832782
12033,0.7959069897784212,0.7443196292376907,1.0693080748032464
12035,0.772670152187107,0.7562842107065599,1.0216663805069242
12037,0.6437050075057432,0.7241099819190723,0.8889602734100753
12039,0.7073508333099126,0.6747632163233186,1.048294892487114
12041,0.8299936506202593,0.8467273385175222,0.9802372178905185
12043,0.6217633746296166,0.6257950117822729,0.9935575754412389
12045,0.7041288923925897,0.7647130165853067,0.9207753459418739
12047,0.7571334157064452,0.7773914542685555,0.9739410068751386
12049,0.7309625272905638,0.7247167032775492,1.008618297308131
12051,0.7236493691358717,0.6249542944508787,1.1579236682767535
12053,0.7805558466390384,0.7700062156292212,1.01370070889778
12055,0.7630353712552044,0.774314994132674,0.985432772240057
12057,0.7844320257518137,0.632679998671443,1.2398558946055398
12059,0.8504633958615601,0.9949366766533723,0.8547914815264716
12061,0.6674808320383059,0.6328518492024738,1.0547189407433537
12063,0.8474625588137819,0.8526321695402674,0.993936880508188
12065,0.7645961465590113,0.7108753315649867,1.0755699524356241
12067,0.7666339424264497,0.8968315546125344,0.854824898258252
12069,0.79895571692234,0.7576911778273575,1.0544608942304259
12071,0.7259150028587664,0.6459237260991691,1.1238401277542112
12073,0.784907356561308,0.6356907944491165,1.2347313558968573
12075,0.7499629493791214,0.7801767950838692,0.9612730782367095
12077,0.7797174472327811,0.8801420775729305,0.8858995236120524
12079,0.7715161324161909,0.8204491300633907,0.9403582795640004
12081,0.7286756082006756,0.6653383787887018,1.09519551469026
12083,0.7537177285888508,0.7504839560520521,1.0043089162809156
12085,0.6588537378660525,0.6009494715077832,1.0963546339644619
12086,0.8073128207453789,0.5293642328052024,1.5250611407334298
12087,0.5686381073209942,0.4851885510676012,1.1719940754368006
12089,0.8327197342950118,0.8362901161127092,0.9957306899257719
12091,0.7827206442641064,0.7505069627004991,1.0429225619009515
12093,0.7010651385651385,0.755459607732335,0.9279981767251958
12095,0.7718273834003428,0.5550359139451634,1.390589985275436
12097,0.7922785164010856,0.6388235418412842,1.2402149647107514
12099,0.7388710542881409,0.5590161658674025,1.3217346821118579
12101,0.8093827316932405,0.7377208221725418,1.0971396053450937
12103,0.752899462898964,0.6361288596341419,1.1835643855743012
12105,0.7911826396693372,0.7194104474431543,1.09976529042811
12107,0.8150473982599721,0.835558711715216,0.975451978218097
12109,0.8156655402865889,0.759941367634025,1.0733269368215257
12111,0.7152432233132864,0.6512061585581137,1.0983360859131954
12113,0.8420247565164365,0.8237535044293649,1.022180484803799
12115,0.6659350622812885,0.6182022351544667,1.0772123172846424
12117,0.8191871648840237,0.6502923833926492,1.2597212973804663
12119,0.5953307182629458,0.6255585203505132,0.9516786981486078
12121,0.7688080561619793,0.8477296562647147,0.9069023956876989
12123,0.597603867056176,0.636637403404952,0.9386879625042269
12125,0.8323209753823282,0.905698966823102,0.9189819198997654
12127,0.7366428474018255,0.6829633043202662,1.0785979901731104
12129,0.8050852754645343,0.8235125671018262,0.977623545318631
12131,0.7208459857964111,0.7620415643030337,0.945940509761695
12133,0.8374363985736367,0.869592997852938,0.9630210922136019
13001,0.8985236923565363,0.8619640142380043,1.0424143902931395
13003,0.8656755498661701,0.9268081578028629,0.9340396311555816
13005,0.9335909181115309,0.902057033157965,1.034957750778984
13007,0.8764854777124715,0.8626067184349393,1.0160893243478477
13009,0.8239905191194808,0.8292105064036234,0.9937048707851253
13011,0.9143798137693198,0.8763847829549898,1.0433542794823736
13013,0.8765154999347101,0.8436764996625375,1.03892368732009
13015,0.8699406753374443,0.8502189803805285,1.0231960182164943
13017,0.6720785168629894,0.6925343946360855,0.9704622933798901
13019,0.896211251435132,1.0233289462630561,0.8757802217047349
13021,0.8415738620551604,0.7578966700004094,1.110407124568453
13023,0.9432004536607047,1.0138627063313255,0.9303039235693825
13025,0.8889921760012395,0.9597985901309164,0.9262278410723452
13027,0.8384222251343205,0.8795745424365526,0.953213382929167
13029,0.9074792041478845,0.8652734164946126,1.048777400124293
13031,0.8391672152441206,0.8640779701603318,0.9711707093844911
13033,0.8586745058880243,0.8719634494869499,0.984759746974779
13035,0.9192510422406355,0.9273061848274715,0.9913133949512752
13037,0.8246082936740622,0.8665403024559203,0.9516098574261165
13039,0.7584147309547185,0.7933617910967854,0.9559506639540148
13043,0.9042263295945132,0.9216991049285066,0.9810428639449003
13045,0.855649353958339,0.8412147108147945,1.0171592852074154
13047,0.9025748698208748,0.8407504777970193,1.073534768824457
13049,0.8394929767986763,0.907877096996268,0.9246768968797185
13051,0.8045271516893681,0.6557292728428288,1.226919683181819
13053,0.8612284896166357,0.8454379917155487,1.0186772986970283
13055,0.9033522897336127,0.951032624962586,0.9498646692264116
13057,0.853421787995205,0.7700032447433427,1.1083353139371086
13059,0.7852862382748212,0.6841026297037043,1.1479070598149013
13061,0.872224244630506,0.9894150261824087,0.8815554863725129
13063,0.7763780152148896,0.5487716280838355,1.4147561125304438
13065,0.9072035256410256,0.9702724358974358,0.9349987612519614
13067,0.8212511819637454,0.6438035535252101,1.275623872323946
13069,0.9004535901024674,0.8982464927514523,1.0024571176941137
13071,0.8527676225864773,0.8374624174682609,1.0182756918984923
13073,0.8575082146609694,0.8216834749735867,1.0435991969882736
13075,0.9092243249024551,0.9392825133963505,0.9679987777210841
13077,0.9037280204991803,0.8492058272622536,1.0642037436468146
13079,0.9075168553671525,0.9799300661858888,0.9261036952355335
13081,0.8058134259476541,0.7788113452542983,1.0346708877032846
13083,0.9046545681339019,0.9535085519046037,0.9487639794387607
13085,0.9247369549311096,0.8974624721187286,1.030390666640346
13087,0.9264467915043,0.917916200112863,1.0092934315685769
13089,0.7414928404931975,0.47170422135708584,1.5719444663012214
13091,0.8911711711711712,1.0672395472395473,0.8350245017402296
13093,0.8904257821689014,0.8855955461460049,1.0054542234814945
13095,0.7510168286290165,0.6952130182422991,1.0802686499280547
13097,0.8101893778258289,0.6830427567143124,1.1861473822270492
13099,0.8972977854270583,0.9281339474005726,0.9667761727066688
13101,0.895949811939995,0.9423621498380795,0.950748936694816
13103,0.9051076832079031,0.9035372586600845,1.0017380849907036
13105,0.9033599011430337,0.9661933889403769,0.9349680006957483
13107,0.8559725576574854,0.9653523899910053,0.8866943994052379
13109,0.9174788784502574,0.9237925994213939,0.9931654345628109
13111,0.8771533564789286,0.9973001707244983,0.8795279317376553
13113,0.8597955005852767,0.7381907529162074,1.1647335017252278
13115,0.8805486900316114,0.833362175138892,1.0566218581793145
13117,0.8703206076557457,0.7138660409962623,1.2191651621936483
13119,0.9424107151919676,0.9635552740611723,0.9780556866446436
13121,0.7555473931384473,0.49780666868882817,1.5177526551190683
13123,0.8431788788634041,0.8440159419033003,0.9990082378799522
13125,0.8669597342344922,0.9403889111632969,0.9219161603703195
13127,0.8066200261696679,0.7693688660935334,1.0484178158459636
13129,0.8749594262576675,0.8631154474010296,1.0137223576432353
13131,0.7881651535017193,0.7575333159530275,1.0404362909242544
13133,0.7643680496295393,0.7750856732631692,0.9861723368095453
13135,0.823062783413732,0.6309123885491948,1.3045595527239426
13137,0.8773862121142456,0.8751186052441282,1.0025911994745955
13139,0.8885220881660875,0.8256123369427427,1.0761976879564332
13141,0.7883969189412738,0.8083643507030603,0.97529897039074
13143,0.9195496305586285,0.9183590768994138,1.0012963923253575
13145,0.9179311851281109,0.8793984648639015,1.0438171338747706
13147,0.8538242332352994,0.87579781889922,0.974910207367793
13149,0.9101963328767453,1.0018840266262947,0.9084847234681493
13151,0.8660213021463775,0.7227446789877663,1.1982396098152892
13153,0.8824779436715303,0.8512744381509227,1.0366550481515522
13155,0.888601740236464,0.8961003671262973,0.991631934139386
13157,0.8943140016683304,0.8731106368162449,1.0242848545854424
13159,0.8902313084325678,0.9203930994355135,0.9672294468293556
13161,0.9351913429723228,0.9747982298414575,0.9593691436272136
13163,0.8796482155615283,0.9863572959548191,0.8918149834437087
13165,0.9050462475120009,1.0012332669866917,0.9039314586857717
13167,0.8894567746224011,1.1227741053953249,0.7921956610401399
13169,0.9135965285459031,0.941244134067243,0.9706265308641331
