contact_fit,state,week,month,samp_size,non_hh_contacts,race_cat_col,state_fips,state_pop,state_cases,state_cases_roll4,national_cases,national_cases_roll4,StringencyIndex_Average,ContainmentHealthIndex_Average,GovernmentResponseIndex_Average,StringencyIndex_Average_roll3,tail_strin,min_strin,min_strin_2022,StringencyIndex_Average_roll3_shifttail,StringencyIndex_Average_roll3_shiftmin,StringencyIndex_Average_roll3_shift2022,StringencyIndex_Average_z,StringencyIndex_Average_z_mincentered,percent_vaxxed,intercept,national_cases_roll4_slope,percent_vaxxed_slope,StringencyIndex_Average_roll3_shiftmin_slope,national_cases_roll4:percent_vaxxed_slope,residual,pred_lm,baseline,mean_mob_19,mean_mob_20,phi,region,fips.numeric,fips.character,scale_baseline
7.0767927731806,PA,2021-01-17,2021-01-01,513,7.140582677451428,hispanic,42,12989625,41784,50530.25,1365227,1497256.25,54.63,65.16857142857143,63.277142857142856,54.629999999999995,41.22333333333332,41.22333333333332,22.28761904761905,13.406666666666673,13.406666666666673,32.34238095238095,0.24839895392512742,0.9811290902563031,0.9917915259293473,8.694070565497878,-1.304239640057155e-6,0.06379412413819621,0.018360892488545357,-1.1124140210295474e-7,0.19126402992450478,6.885528743256095,8.885334595422382,0.8075514197392976,0.7441866676263715,1.085146314586677,pennsylvania,42,42,9.6418880900921
7.121088773885589,PA,2021-01-24,2021-01-01,492,7.61767295871732,hispanic,42,12989625,35187,46876.5,1142624,1462317,54.63,66.19,64.17,54.629999999999995,41.22333333333332,41.22333333333332,22.28761904761905,13.406666666666673,13.406666666666673,32.34238095238095,0.24839895392512742,0.9811290902563031,1.6951836561871492,8.694070565497878,-1.304239640057155e-6,0.06379412413819621,0.018360892488545357,-1.1124140210295474e-7,0.25568473741966097,6.865404036465928,8.94975530291754,0.8075514197392976,0.7441866676263715,1.085146314586677,pennsylvania,42,42,9.711793983413537
7.202330145244115,PA,2021-01-31,2021-01-01,462,6.856248484882995,hispanic,42,12989625,35129,42545.75,955678,1297618,54.63,66.19,64.17,54.629999999999995,41.22333333333332,41.22333333333332,22.28761904761905,13.406666666666673,13.406666666666673,32.34238095238095,0.24839895392512742,0.9811290902563031,2.452303280502709,8.694070565497878,-1.304239640057155e-6,0.06379412413819621,0.018360892488545357,-1.1124140210295474e-7,0.15205065568189827,7.050279489562217,8.846121221179777,0.8075514197392976,0.7441866676263715,1.085146314586677,pennsylvania,42,42,9.59933584155023
7.32390226858548,PA,2021-02-07,2021-02-01,399,7.032887941059879,hispanic,42,12989625,26770,34717.5,731712,1048810.25,54.63,66.19,64.17,54.629999999999995,41.22333333333332,41.22333333333332,22.28761904761905,13.406666666666673,13.406666666666673,32.34238095238095,0.24839895392512742,0.9811290902563031,3.4700693822954856,8.694070565497878,-1.304239640057155e-6,0.06379412413819621,0.018360892488545357,-1.1124140210295474e-7,-0.06493990535024215,7.388842173935722,8.629130660147636,0.8075514197392976,0.7441866676263715,1.085146314586677,pennsylvania,42,42,9.363869333946107
7.478248132112601,PA,2021-02-14,2021-02-01,427,7.313641785115238,hispanic,42,12989625,21621,29676.75,543672,843421.5,54.63,66.19,64.17,54.629999999999995,41.22333333333332,41.22333333333332,22.28761904761905,13.406666666666673,13.406666666666673,32.34238095238095,0.24839895392512742,0.9811290902563031,4.599201285641425,8.694070565497878,-1.304239640057155e-6,0.06379412413819621,0.018360892488545357,-1.1124140210295474e-7,-0.2238464059175677,7.702094538030169,8.47022415958031,0.8075514197392976,0.7441866676263715,1.085146314586677,pennsylvania,42,42,9.191432530491607
7.650709108725723,PA,2021-02-21,2021-02-01,378,7.913460475594576,hispanic,42,12989625,17926,25361.5,480276,677834.5,54.63,66.19,64.17,53.04285714285714,41.22333333333332,41.22333333333332,22.28761904761905,11.819523809523815,11.819523809523815,30.755238095238088,0.24839895392512742,0.8649785163476487,6.064085760751369,8.694070565497878,-1.304239640057155e-6,0.06379412413819621,0.018360892488545357,-1.1124140210295474e-7,-0.3059210418784404,7.956630150604163,8.388149523619438,0.8075514197392976,0.7441866676263715,1.085146314586677,pennsylvania,42,42,9.102369541757625
7.82645630139549,PA,2021-02-28,2021-02-01,397,7.272105806135967,hispanic,42,12989625,17786,21025.75,450730,551597.5,49.86857142857143,63.129999999999995,61.49142857142857,49.339523809523804,41.22333333333332,41.22333333333332,22.28761904761905,8.116190476190482,8.116190476190482,27.051904761904755,-0.43246980352363856,0.5939605105607884,7.53925536726426,8.694070565497878,-1.304239640057155e-6,0.06379412413819621,0.018360892488545357,-1.1124140210295474e-7,-0.3155673099307369,8.142023611326227,8.378503255567141,0.8075514197392976,0.7441866676263715,1.085146314586677,pennsylvania,42,42,9.09190192953116
7.990704783951607,PA,2021-03-07,2021-03-01,394,8.084887450893858,hispanic,42,12989625,17429,18690.5,438233,478227.75,43.52,59.05,57.92,45.63619047619047,41.22333333333332,41.22333333333332,22.28761904761905,4.412857142857149,4.412857142857149,23.34857142857142,-1.3402948134553256,0.322942504773928,9.988171329041446,8.694070565497878,-1.304239640057155e-6,0.06379412413819621,0.018360892488545357,-1.1124140210295474e-7,-0.26649484613984337,8.257199630091451,8.427575719358034,0.8075514197392976,0.7441866676263715,1.085146314586677,pennsylvania,42,42,9.145152732761535
8.131743122150665,PA,2021-03-14,2021-03-01,415,8.181843633446709,hispanic,42,12989625,18188,17832.25,384725,438491,43.52,54.97,54.34571428571429,43.51999999999999,41.22333333333332,41.22333333333332,22.28761904761905,2.296666666666667,2.296666666666667,21.23238095238094,-1.3402948134553256,0.16807507289572168,11.618303068795289,8.694070565497878,-1.304239640057155e-6,0.06379412413819621,0.018360892488545357,-1.1124140210295474e-7,-0.20705672143643508,8.3387998435871,8.487013844061442,0.8075514197392976,0.7441866676263715,1.085146314586677,pennsylvania,42,42,9.209651794729382
8.249472342161003,PA,2021-03-21,2021-03-01,377,8.697232911661155,hispanic,42,12989625,22848,19062.75,401076,418691,43.52,54.29,53.75,43.51999999999999,41.22333333333332,41.22333333333332,22.28761904761905,2.296666666666667,2.296666666666667,21.23238095238094,-1.3402948134553256,0.16807507289572168,14.615356486426666,8.694070565497878,-1.304239640057155e-6,0.06379412413819621,0.018360892488545357,-1.1124140210295474e-7,-0.19234600096679985,8.441818343127803,8.501724564531077,0.8075514197392976,0.7441866676263715,1.085146314586677,pennsylvania,42,42,9.22561507883192
8.353208996094693,PA,2021-03-28,2021-03-01,391,7.473047566167154,hispanic,42,12989625,28502,21741.75,449739,418443.25,43.52,54.29,53.75,43.51999999999999,41.22333333333332,41.22333333333332,22.28761904761905,2.296666666666667,2.296666666666667,21.23238095238094,-1.3402948134553256,0.16807507289572168,16.8690012221292,8.694070565497878,-1.304239640057155e-6,0.06379412413819621,0.018360892488545357,-1.1124140210295474e-7,-0.1282014274444957,8.48141042353919,8.565869138053381,0.8075514197392976,0.7441866676263715,1.085146314586677,pennsylvania,42,42,9.295221326390383
