week,race_cat_col,state,hh_contacts,non_hh_contacts,samp_size
2021-01-17,asian,ND,1.7673735189454223,19.688746001655815,3
2021-01-17,asian,NE,2.8609833500786417,2.816929193290893,6
2021-01-17,asian,NH,1.9302546708847892,5.979304217638271,12
2021-01-17,asian,NJ,2.5227765817676127,4.371259903530085,222
2021-01-17,asian,NM,0.8564158512829758,9.522480133010292,8
2021-01-17,asian,NV,2.1479054885128055,7.357544441445152,57
2021-01-17,asian,NY,2.330050374445186,6.39294311274901,322
2021-01-17,asian,OH,2.1814931209951327,3.883908068498051,61
2021-01-17,asian,OK,2.620647026914567,2.8816185443061304,30
2021-01-17,asian,OR,1.5107920221067925,2.570294153880304,43
2021-01-17,asian,PA,1.9122200235493798,7.138789747564201,106
2021-01-17,asian,RI,1.6144232611191278,4.402997600004424,14
2021-01-17,asian,SC,1.9149011210731597,5.8844596338342,26
2021-01-17,asian,SD,2.8293390236293066,16.873698470189407,4
2021-01-17,asian,TN,2.8627800085794957,9.52956691553278,35
2021-01-17,asian,TX,2.3515436853199994,5.715605661931453,304
2021-01-17,asian,UT,1.3836133391240335,7.639298588090881,26
2021-01-17,asian,VA,2.374517265310247,4.553050168017161,149
2021-01-17,asian,VT,1.6225044466780765,15.797193039560723,5
2021-01-17,asian,WA,1.9356338895155476,5.12583330875203,180
2021-01-17,asian,WI,1.7630012416038197,5.778025042759234,33
2021-01-17,asian,WV,1.9869420346557716,5.367884811793802,8
2021-01-17,asian,WY,1,0,1
2021-01-17,black,AK,1.9228843545502492,13.844002065723075,12
2021-01-17,black,AL,2.1781092609843244,6.078630795793858,571
2021-01-17,black,AR,2.088411878054117,5.569825112427594,177
2021-01-17,black,AZ,2.100429037739718,6.335852531146644,116
2021-01-17,black,CA,2.2736547592086627,5.475382923509636,809
2021-01-17,black,CO,1.633065119771664,7.06071228812697,65
2021-01-17,black,CT,2.301489478095089,6.572522202992988,162
2021-01-17,black,DC,1.512424779453497,5.517258901852208,84
2021-01-17,black,DE,2.109127818476569,6.161380546023382,93
2021-01-17,black,FL,2.1926933039682193,6.823889386289653,786
2021-01-17,black,GA,2.2737004454165213,6.869386768730459,1119
2021-01-17,black,HI,2.0415600123873636,4.055083625704994,11
2021-01-17,black,IA,2.560731622606275,6.844335545939737,42
2021-01-17,black,ID,3.8354498033001416,21.392149108478016,6
2021-01-17,black,IL,2.0548088903284354,6.358764120547531,699
2021-01-17,black,IN,2.072226673246358,6.905885983753334,241
2021-01-17,black,KS,1.544419769001252,5.884417225249873,60
2021-01-17,black,KY,1.7613854945812957,5.565547052855801,146
2021-01-17,black,LA,2.3690118303988523,7.848293249465649,613
2021-01-17,black,MA,2.4205399353397667,6.557557632734763,143
2021-01-17,black,MD,2.137538577340911,6.203212993162498,612
2021-01-17,black,ME,2.899178550420059,4.907884124488086,11
2021-01-17,black,MI,2.0572772984703347,5.600350827733293,582
2021-01-17,black,MN,2.283519560636288,6.6211719502138715,71
2021-01-17,black,MO,1.8515066171282493,7.253069933101009,204
2021-01-17,black,MS,2.399903219979439,7.620110513607923,507
2021-01-17,black,MT,0,0,1
2021-01-17,black,NC,2.182918701653752,6.64746020747165,944
2021-01-17,black,ND,3.472989413757317,6.190540517199357,9
2021-01-17,black,NE,1.5347544843553083,7.324245522666219,38
2021-01-17,black,NH,1.386290612676115,1.1103804170520615,6
2021-01-17,black,NJ,2.537595683788906,7.000457004250393,311
2021-01-17,black,NM,1.2251524699584804,4.445206049958328,24
2021-01-17,black,NV,2.554783319452485,8.3131952014066,78
2021-01-17,black,NY,2.430243289737339,5.959521254614031,754
2021-01-17,black,OH,1.936316867307291,6.718847253948503,549
2021-01-17,black,OK,2.0851479299215367,7.138501799823076,140
2021-01-17,black,OR,1.1497341896567115,1.6257582150801155,18
2021-01-17,black,PA,2.0896440355925328,6.40263629377829,438
2021-01-17,black,RI,2.3108978357357377,5.59789261663062,29
2021-01-17,black,SC,2.191045279062175,6.53626066963992,693
2021-01-17,black,SD,3.051068192970485,5.057009059682642,4
2021-01-17,black,TN,2.170431694619413,7.1292408409670225,417
2021-01-17,black,TX,2.159141130925757,6.618324518407984,1160
2021-01-17,black,UT,1.4928048765707491,8.952666539683923,8
2021-01-17,black,VA,2.207144692283531,6.608766272292953,763
2021-01-17,black,VT,1.0993161470735877,3.763034701947086,4
2021-01-17,black,WA,2.3463906541211967,8.575869677865672,102
2021-01-17,black,WI,2.145470988637302,6.717861913005941,94
2021-01-17,black,WV,1.8697371828757616,6.14545981802456,42
2021-01-17,black,WY,0.3183208571907958,21.813732569894537,2
2021-01-24,hispanic,AK,2.0426280865613426,5.807967236499894,41
2021-01-24,hispanic,AL,2.613215722830844,9.205885623825257,103
2021-01-24,hispanic,AR,2.1726355531180315,7.022820627979867,100
2021-01-24,hispanic,AZ,2.591671819789665,7.114513525687551,926
2021-01-24,hispanic,CA,3.0505005354532444,6.549093388550801,5158
2021-01-24,hispanic,CO,2.395126399773835,7.943668383645905,537
2021-01-24,hispanic,CT,2.286978777162944,6.264222513268169,369
2021-01-24,hispanic,DC,1.747703906930265,2.7559326101555333,38
2021-01-24,hispanic,DE,2.4801413506536414,6.416323285870794,57
2021-01-24,hispanic,FL,2.3823285954287696,8.082930507999217,2260
2021-01-24,hispanic,GA,2.9018269269555623,8.798773788368509,366
2021-01-24,hispanic,HI,2.284868237654813,6.0201032863273465,82
2021-01-24,hispanic,IA,2.3203136990435964,8.568811592753807,114
2021-01-24,hispanic,ID,2.9923053443113026,11.005220508200516,108
2021-01-24,hispanic,IL,2.8177599400005566,7.493525840204321,954
2021-01-24,hispanic,IN,2.518614742416322,9.823149375632916,252
2021-01-24,hispanic,KS,2.512847249234681,10.629540442338838,172
2021-01-24,hispanic,KY,2.4523321196781773,7.766178522865107,104
2021-01-24,hispanic,LA,1.9356056873543133,9.032542795924945,181
2021-01-24,hispanic,MA,2.388686450257889,6.006317762323617,445
2021-01-24,hispanic,MD,2.988983124657629,7.502755085426972,335
2021-01-24,hispanic,ME,1.6716732302035504,4.508521044903058,30
2021-01-24,hispanic,MI,2.33327897085969,7.599001925740819,352
2021-01-24,hispanic,MN,2.328245235243535,9.189855154531829,132
2021-01-24,hispanic,MO,2.1492758179400577,7.146928418735892,152
2021-01-24,hispanic,MS,2.1744438922785725,15.46670847564574,49
2021-01-24,hispanic,MT,2.0843776540909364,5.578666932396537,33
2021-01-24,hispanic,NC,2.3695627654956395,8.531068913918418,441
2021-01-24,hispanic,ND,1.1722008456628863,8.366227329942554,14
2021-01-24,hispanic,NE,2.4178756675291924,9.129738368663926,102
2021-01-24,hispanic,NH,2.6475721936110173,4.258560172815384,45
2021-01-24,hispanic,NJ,2.7593961945737706,7.174878546921185,852
2021-01-24,hispanic,NM,2.185085067485236,6.489915455447662,887
2021-01-24,hispanic,NV,2.9291567318249436,7.14741094355846,318
2021-01-24,hispanic,NY,2.5803384839223686,6.686908400103373,1493
2021-01-24,hispanic,OH,2.3033609385403313,9.262688271098677,274
2021-01-24,hispanic,OK,2.4089164885750405,7.799693458626791,229
2021-01-24,hispanic,OR,2.444336773936128,6.029247360528372,255
2021-01-24,hispanic,PA,2.49461082031029,7.61767295871732,492
2021-01-24,hispanic,RI,2.5036130529468354,5.715530599651725,79
2021-01-24,hispanic,SC,2.327439420834438,6.733086727668074,186
2021-01-24,hispanic,SD,2.140254105150885,10.4004681094392,27
2021-01-24,hispanic,TN,2.5521924332767596,7.485404922934126,172
2021-01-24,hispanic,TX,2.6319501091449977,7.758359152014923,4663
2021-01-24,hispanic,UT,3.061543237235046,7.820568727941945,217
2021-01-24,hispanic,VA,2.6431720225972186,8.306560996899325,442
2021-01-24,hispanic,VT,1.825839197957095,3.4436945619451675,19
2021-01-24,hispanic,WA,2.6812258385470553,6.298652408580861,479
2021-01-24,hispanic,WI,2.335566513605933,8.418671359681365,192
2021-01-24,hispanic,WV,2.3128915436054505,4.550983108591006,29
2021-01-24,hispanic,WY,2.4182647677731075,10.326648079329022,35
2021-01-24,white,AK,1.6372581642191857,6.996612289738125,476
2021-01-24,white,AL,1.9151530820676108,7.976362639856838,2341
2021-01-24,white,AR,1.8721430140777808,7.696021887902353,1773
2021-01-24,white,AZ,1.6531900662700014,6.208148431010879,3247
2021-01-24,white,CA,1.776443804018011,4.417664667232513,10683
2021-01-24,white,CO,1.780255772427123,6.38753546355427,3322
2021-01-24,white,CT,1.7083533891074836,5.414013859454355,2577
2021-01-24,white,DC,1.187985304292801,4.007945832749263,196
2021-01-24,white,DE,1.7393007006063017,6.096432407582124,807
2021-01-24,white,FL,1.6663685299281004,7.386938149895189,10155
2021-01-24,white,GA,1.9250082847337666,7.389539144215284,3634
2021-01-24,white,HI,1.7576936017614708,6.574318233904167,354
2021-01-24,white,IA,1.6611951742531341,7.054901255216837,2639
2021-01-24,white,ID,1.9710786106307505,7.45107438509934,1356
2021-01-24,white,IL,1.6793802595215217,6.335883524522007,6503
2021-01-24,white,IN,1.8425885195254685,7.8665382264844155,4215
2021-01-24,white,KS,1.7239305984249171,7.158168944934195,1964
2021-01-24,white,KY,1.8642533802306607,6.919707099449929,2935
2021-01-24,white,LA,1.841110262636515,8.319023445902658,2081
2021-01-24,white,MA,1.8406711952487858,5.158603500071998,3425
2021-01-24,white,MD,1.8358710173670338,4.639280113546091,2352
2021-01-24,white,ME,1.7406116101131137,6.228222495859359,1583
2021-01-24,white,MI,1.7714106008724901,6.318982212746979,7624
2021-01-24,white,MN,1.7505206428945792,6.141203334749534,3226
2021-01-24,white,MO,1.834638463316642,7.277648921034865,3438
2021-01-24,white,MS,1.8601580827091861,8.841638187159944,1335
2021-01-24,white,MT,1.6507277278406838,8.991107327425937,945
2021-01-24,white,NC,1.7440794090860776,6.38194531972439,5931
2021-01-24,white,ND,1.5672206279007654,9.191457073993664,439
2021-01-24,white,NE,1.7176329544867843,7.567333879306476,1239
2021-01-24,white,NH,1.836863087403701,6.107021006130157,1489
2021-01-24,white,NJ,1.8798315411838535,5.45579918919629,3181
2021-01-24,white,NM,1.5034963956255987,5.7892449755569055,1405
2021-01-24,white,NV,1.7892148364378502,6.3888831152812235,1076
2021-01-24,white,NY,1.7519179529261344,5.616882988777371,8041
2021-01-24,white,OH,1.7877139962072115,6.809034355546136,7408
2021-01-24,white,OK,1.805978685424366,7.975652824726461,2342
2021-01-24,white,OR,1.8267168659419548,5.219938247562951,2978
2021-01-24,white,PA,1.8206673788349506,6.445884074882165,8455
2021-01-24,white,RI,1.736251366062167,5.92865099792098,719
2021-01-24,white,SC,1.8253194044550325,7.475906055033543,3368
2021-01-24,white,SD,1.680906280888295,9.105322428018352,616
2021-01-24,white,TN,1.8588023567112901,7.840214061729102,3856
2021-01-24,white,TX,1.7684760127205261,6.953842285084294,8238
2021-01-24,white,UT,2.338275413944732,7.320043919312525,1844
2021-01-24,white,VA,1.8086392102348174,5.854551625925076,5158
2021-01-24,white,VT,1.6414632840369006,6.199997425698424,729
2021-01-24,white,WA,1.8148150812595862,5.265166148728705,4740
2021-01-24,white,WI,1.6520342082884694,6.690031354157095,4114
2021-01-24,white,WV,1.885541114080325,6.6038793608122,1766
2021-01-24,white,WY,1.5830780321949811,8.945621563976017,435
2021-01-24,other,AK,2.62977223032563,5.383517235472228,135
2021-01-24,other,AL,2.102113704754419,13.041409322642258,129
2021-01-24,other,AR,2.171162818255876,7.5647191836693395,97
2021-01-24,other,AZ,2.680714342226262,8.007073463586828,274
2021-01-24,other,CA,2.3902802116541944,5.65634091531777,1099
2021-01-24,other,CO,2.1103520929136703,7.057356157263019,165
2021-01-24,other,CT,1.9495901046452815,4.8291818824986175,103
2021-01-24,other,DC,1.4168244507079844,6.352548937860691,21
2021-01-24,other,DE,2.362516215547692,10.139709139138192,33
2021-01-24,other,FL,2.026645058606271,9.12116831906555,422
2021-01-24,other,GA,2.3234475398944805,8.96898550624091,210
2021-01-24,other,HI,2.7342622945047492,6.572096703105329,208
2021-01-24,other,IA,2.356457659667086,9.108340556757698,75
2021-01-24,other,ID,2.5884390856323853,10.689754245935847,76
2021-01-24,other,IL,1.9597739625634658,8.871841719008705,243
2021-01-24,other,IN,2.4560508417893883,7.292831171964161,137
2021-01-24,other,KS,2.144412485297288,7.970834334107196,115
2021-01-24,other,KY,2.4027246718299753,9.42361797651617,105
2021-01-24,other,LA,2.202842748835008,12.070922004458064,130
2021-01-24,other,MA,2.0906221586158353,4.906683017055722,136
2021-01-24,other,MD,2.5010721451873006,7.822964338627377,127
2021-01-24,other,ME,2.3054389204912957,11.233372251933432,62
2021-01-24,other,MI,2.20881058905997,8.16354692657515,358
2021-01-24,other,MN,2.032390997873044,5.980298126372627,159
2021-01-24,other,MO,1.9516059611189962,6.172193039650849,152
2021-01-24,other,MS,2.3945135904417687,9.138853313521846,50
2021-01-24,other,MT,2.6363638714698046,7.79154848593009,117
2021-01-24,other,NC,2.018191737843707,10.10921886864935,304
2021-01-24,other,ND,2.5561071649465386,7.425204681400543,58
2021-01-24,other,NE,2.089120365205558,13.4070605813013,46
2021-01-24,other,NH,1.7910104495241457,7.247382174675179,33
2021-01-24,other,NJ,2.522158294412643,7.336065544082391,139
2021-01-24,other,NM,2.5944047741444902,6.159434265246036,254
2021-01-24,other,NV,2.244242455525898,7.780203043714283,99
2021-01-24,other,NY,1.9764292880015253,5.504209445396676,401
2021-01-24,other,OH,2.113634002137841,7.762110600280986,295
